date	deaths	injuries	location	description
2019-04-25T04:00:00.000Z	0	3	Texas City, Texas	At College of the Mainland, a police cadet student, 21-year-old Clayton Whatley, reached into his backpack and accidentally discharged a loaded handgun.  Two other students were shot in the leg, and a third was grazed.[332]
2019-04-25T04:00:00.000Z	0	10	Stone Mountain, Georgia	At a teen armed with a pellet gun fired at Wynbrooke Elementary School inflicting minor injuries on 10 children[333]
2019-04-30T04:00:00.000Z	2	4	Charlotte, North Carolina	2019 UNCC shooting: A shooter on the University of North Carolina at Charlotte campus killed 2 and injured 4 on the last day of classes.[334] Riley Howell, a student in the classroom, was credited with stopping the shooter.[316]
2019-05-04T04:00:00.000Z	1	0	Eugene, Oregon	A 21-year-old Lane Community College student was killed outside a fraternity house at the University of Oregon.[335]
2019-05-06T04:00:00.000Z	0	0	Riverview, Florida	A person shot through a window of an elementary school bus with 11 kids inside.[336]
2019-05-07T04:00:00.000Z	1	8	Highlands Ranch, Colorado	STEM School Highlands Ranch shooting: Two shooters killed 1 student and injured 8 others at STEM School Highlands Ranch.[337]
2019-05-07T04:00:00.000Z	0	1	Savannah, Georgia	A man who was not a student at Savannah State University shot and wounded a student at a residence hall.[316]
2019-05-08T04:00:00.000Z	0	1	Chicago, Illinois	A 19-year-old student was shot in the neck and jaw at Second Chance High School when he and two friends were leaving the school by 18-year-old student Andres Salazar who was driving a car. Salazar was charged with Attempted first-degree murder and aggravated battery with a firearm.[338]
2019-05-17T04:00:00.000Z	0	1	Jacksonville, Florida	Arthur Davin Jones III, a 19-year-old student shot Shamon Micken, a 16-year-old student at Raines High School. Jones fled the state and was arrested days later in Georgia.[339] Jones is being charged with attempted murder and pled not guilty.
2019-06-21T04:00:00.000Z	0	1	Flint, Michigan	During a basketball competition in the gym of Carman-Ainsworth High School during a fight involving dozens of people, shots were fired and Eithan Williams, a 15-year-old student was hit in the chest. Williams left the hospital four days later and doctors said he was lucky to be alive. Four students aged 14–16 were arrested.[340]
2019-08-08T04:00:00.000Z	0	0	Montgomery, Alabama	38-year old Isaiah Johnson, dropped his son off at Blount Elementary School, and then got into an argument with another father over a traffic dispute. He discharged a firearm into the father's vehicle.[341][342][343][316]
2019-08-30T04:00:00.000Z	0	1	Toledo, Ohio	As spectators were leaving a football game Central Catholic High School. a 16-year-old boy was shot by another teen, neither of the students attended Central Catholic High School and no fights happened before the shooting, no arrests were made.[344][345]
2019-08-31T04:00:00.000Z	0	10	Mobile, Alabama	17-year old Deangelo Dejuan Parnell shot 9 people during a confrontation at a stadium where a high school football game was being played. A tenth person suffered a stroke.[346]
2019-09-06T04:00:00.000Z	1	0	Pittsburgh, Pennsylvania	Near the end of a football game at Jeannette High School, Damien Williams and Greg Harper got into an argument outside the stadium, the argument escalated to the point where Williams was shot in the chest by Harper after Williams allegedly punched Harper twice. Williams died and Harper is charged with homicide and reckless endangerment. Harper pled not guilty and is claiming he acted in self-defense.[347]
2019-09-13T04:00:00.000Z	0	3	Newport News, Virginia	After a football game at the school stadium, shots were fired and three teens ages 14 and 19 were injured. No arrests have been made.[348]
2019-09-14T04:00:00.000Z	0	2	Fort Worth, Texas	As a youth football game was happening at Eastern Hills High School, parents got into a fight and shots were fired, injuring a woman and her 12-year-old daughter. Thirty-nine-year-old Chanita Holly was arrested and charged with making terroristic threats; a man who was reportedly wearing a skeleton mask is also a suspect in the incident and is believed to be the trigger man.[349]
2019-09-20T04:00:00.000Z	0	2	Philadelphia, Pennsylvania	During the second quarter of a football game between Imhotep Institute Charter High School and Mastery Gratz high school at Marcus memorial stadium, multiple gunshots were fired, a 15-year-old was shot in the thigh and a 14-year-old in the foot. The Police said multiple shell casings were found but it is unclear if the shooting happened in or outside the stadium. No supsects have been arrested.[350]
2019-09-27T04:00:00.000Z	0	2	Richmond, California	As people were leaving a football game at De Anza High School against Pinole Valley High School a fight broke out, Gunshots were fired and three teens were injured, A 17-year-old boy was shot in the back of the head, A 16-year-old girl in the upper torso, and another 17-year-old boy in the leg. no arrests were made.[351]
2019-10-13T04:00:00.000Z	1	0	Nashville, Tennessee	A 19-year-old student was found unconscious with a bullet wound to his abdomen. Authorities said there were no reports of a shooting or suspicious activity on campus. another student George Wells was later charged with reckless homicide.[352][353]
2019-10-22T04:00:00.000Z	0	1	Santa Rosa, California	A 16-year-old student was shot twice, at least once in the abdomen, by a 17-year-old classmate across the street from Ridgway High School, an alternative school next to Santa Rosa High School. The victim was hospitalized in stable condition. The 17-year-old was arrested in a classroom, and the gun used was found later that night in a bush three miles away. He is charged with attempted murder.[354][355]
2019-11-05T05:00:00.000Z	0	1	Hazleton, Pennsylvania	Four people were charged after a fight in Luzerne County that left three students hurt, one of them 19-year old Noberto Polanco-Rodriguez admitted to shooting one of the students with an orange flare gun that caused a serious injury to one of the student's arms and is charged with aggravated assault. Luis Arizmendy-Nunez, 22; Christhofany Maria, 19; and Jose Antonio Vargas,19, were charged with simple assault.[356]
2019-11-11T05:00:00.000Z	0	1	Baltimore, Maryland	a 19-year-old student who was outside Reginald F. Lewis High School was approached by a masked man who shot him in the leg.[357]
2019-11-14T05:00:00.000Z	3	3	Santa Clarita, California	Saugus High School shooting: Five people were injured, two fatally, in a shooting at a courtyard of Saugus High School. The shooter, a 16-year-old male student, attempted suicide by shooting himself in the head. He was taken into custody and died the next day during hospitalization. The gun used was suspected by police to be a ghost gun.[358][359]
2019-11-15T05:00:00.000Z	1	2	Pleasantville, New Jersey	Five men opened fire during a playoff game between the Camden Panthers and the Pleasantville Greyhounds at Pleasantville High School, injuring a 15-year-old boy, a 27-year-old male, and fatally injuring a 10-year-old boy. All five were later arrested for the random act of violence however the injured 27 year-old (who is believed to be the shooters target) has also been charged with unlawful possession of a handgun.[360][361][362][322] The alleged shooter Alvin Wyatt has been charged with murder and attempted murder.[355]
2019-11-23T05:00:00.000Z	2	0	Union City, California	Two boys, aged 11 and 14-years-old were shot in the parking lot of the Seamless Elementary School around 1 am, while sitting in a minivan. Both boys died of their wounds, one at the scene and the other at the hospital.[363] 18-year-old year Jason Cornejo of Castro Valley and a 17-year-old juvenile from Hayward were arrested on February 14, 2020.[364]
2019-12-02T05:00:00.000Z	0	1	Waukesha, Wisconsin	A 17-year-old male student who brought a handgun to Waukesha South High School was shot by a police officer after pointing his gun at him and was in stable condition. The gun was later determined to be a pellet gun.[365]
2019-12-03T05:00:00.000Z	0	2	Oshkosh, Wisconsin	Grant Fuhrman, a 16-year-old male student at Oshkosh High School was shot by resource officer Mike Wissink after stabbing him with a Barbecue fork and was in stable condition. Fuhrman was charged with attempted intentional homicide.[366][367]
